5.728066e-01	3.430723e-02
-6.808799e-02	8.912064e-02
-5.608392e-02	3.847465e-02
-1.132325e-01	5.448899e-02
5.566200e-01	-9.385934e-02
5.596889e-01	-6.955934e-02
1.410556e-02	6.287476e-02
4.606134e-03	3.992306e-02
-1.330968e-02	1.947639e-01
-1.153712e-01	4.482285e-02
5.570717e-01	-9.028260e-02
3.476830e-03	3.098120e-02
-5.513818e-02	4.785602e-02
-6.166710e-02	8.022588e-02
5.986393e-03	5.085199e-02
-8.405712e-02	4.308464e-02
1.093364e-02	-2.310417e-02
-5.194126e-02	4.703682e-02
-4.821061e-02	7.116852e-03
-1.032936e-01	5.362470e-02
-1.287044e-01	2.894404e-02
5.746888e-01	4.921032e-02
5.627505e-01	-4.531785e-02
5.603843e-01	-6.405316e-02
5.491533e-02	2.663053e-02
-3.847702e-02	-5.624320e-03
3.476830e-03	3.098120e-02
2.737204e-02	2.391933e-01
1.238023e-02	4.921359e-02
5.683058e-01	-1.330591e-03
3.073560e-02	1.881981e-02
-1.130661e-01	1.360665e-02
8.746912e-03	7.270986e-02
7.711717e-03	6.451316e-02
1.165378e-02	4.346152e-02
8.746912e-03	7.270986e-02
5.607695e-01	-6.100323e-02
-1.498426e-02	1.951930e-01
-1.852134e-02	3.925232e-02
5.654124e-01	-2.424062e-02
-1.054613e-01	6.298100e-02
5.616584e-01	-5.396491e-02
-5.652815e-02	4.821219e-02
5.645251e-01	-3.126636e-02
1.288769e-02	1.054967e-01
-3.700398e-02	1.521291e-01
8.746912e-03	7.270986e-02
5.616584e-01	-5.396491e-02
3.476830e-03	3.098120e-02
-6.169774e-02	8.023373e-02
6.798310e-03	5.728077e-02
-1.233303e-01	-2.343429e-03
-8.768186e-02	3.577725e-02
-9.850675e-02	1.046919e-01
5.715127e-01	2.406136e-02
-5.652815e-02	4.821219e-02
-7.457119e-02	1.975065e-01
-5.652815e-02	4.821219e-02
-5.652815e-02	4.821219e-02
-1.908407e-02	5.632045e-02
5.522962e-01	-1.280947e-01
-1.175345e-01	5.366556e-02
3.476830e-03	3.098120e-02
5.645251e-01	-3.126636e-02
5.693560e-01	6.984901e-03
-5.361584e-02	4.746592e-02
5.645251e-01	-3.126636e-02
5.619617e-01	-5.156295e-02
-7.367583e-02	1.993894e-01
5.621749e-01	-4.987509e-02
-9.117489e-02	1.531016e-01
-8.832083e-02	1.154974e-01
5.565393e-01	-9.449804e-02
5.746888e-01	4.921032e-02
5.621749e-01	-4.987509e-02
5.690423e-01	4.501053e-03
-1.887531e-02	5.718556e-02
5.654124e-01	-2.424062e-02
5.690423e-01	4.501053e-03
8.746912e-03	7.270986e-02
-5.652815e-02	4.821219e-02
5.986393e-03	5.085199e-02
3.476830e-03	3.098120e-02
-5.652815e-02	4.821219e-02
3.073560e-02	1.881981e-02
-1.130242e-01	6.473531e-02
5.620406e-01	-5.093844e-02
5.986393e-03	5.085199e-02
8.103093e-02	3.686242e-02
-5.977478e-02	7.806385e-02
-5.652815e-02	4.821219e-02
5.629048e-01	-4.409598e-02
5.609759e-01	-5.936933e-02
8.746912e-03	7.270986e-02
1.165378e-02	4.346152e-02
-8.810429e-02	1.154419e-01
-1.139174e-01	2.142560e-02
-8.534386e-02	5.471097e-02
5.667173e-01	-1.390865e-02
-9.021697e-02	4.241811e-02
-1.111757e-01	2.406323e-02
5.986393e-03	5.085199e-02
5.491533e-02	2.663053e-02
5.709245e-01	1.940414e-02
5.676307e-01	-6.676264e-03
9.929991e-03	8.207751e-02
5.659053e-01	-2.033743e-02
-5.652815e-02	4.821219e-02
3.476830e-03	3.098120e-02
5.654124e-01	-2.424062e-02
5.645251e-01	-3.126636e-02
-1.049430e-01	6.409073e-02
5.698572e-02	4.302393e-02
5.616584e-01	-5.396491e-02
-7.457119e-02	1.975065e-01
5.661658e-01	-1.827537e-02
1.928153e-02	1.038583e-01
3.476830e-03	3.098120e-02
-1.000087e-01	6.901989e-02
5.633958e-01	-4.020822e-02
-1.207162e-01	5.382862e-02
-1.250506e-01	5.398054e-02
5.703709e-01	1.502088e-02
5.590041e-01	-7.498209e-02
5.667173e-01	-1.390865e-02
-1.322299e-01	3.274044e-02
5.616584e-01	-5.396491e-02
8.746912e-03	7.270986e-02
-3.700398e-02	1.521291e-01
5.570063e-01	-9.080028e-02
6.798310e-03	5.728077e-02
8.746912e-03	7.270986e-02
1.514075e-02	7.107145e-02
8.746912e-03	7.270986e-02
5.624547e-01	-4.765976e-02
5.671601e-01	-1.040204e-02
-8.857137e-02	1.155616e-01
-8.057195e-02	7.533344e-02
2.894594e-02	1.180182e-01
5.698489e-01	1.088809e-02
6.009130e-02	6.761402e-02
5.986393e-03	5.085199e-02
-1.144674e-01	8.713664e-02
5.565393e-01	-9.449804e-02
5.641244e-01	-3.443928e-02
4.606134e-03	3.992306e-02
1.282267e-02	2.081756e-02
5.622850e-01	-4.900348e-02
5.259941e-03	4.509992e-02
4.606134e-03	3.992306e-02
5.652780e-01	-2.530513e-02
5.717170e-01	2.567913e-02
-2.518199e-02	2.412303e-02
-5.652815e-02	4.821219e-02
1.514075e-02	7.107145e-02
7.711717e-03	6.451316e-02
-1.052825e-01	1.189172e-01
5.654124e-01	-2.424062e-02
5.683058e-01	-1.330591e-03
3.476830e-03	3.098120e-02
-9.916728e-02	6.429293e-02
5.686659e-01	1.520435e-03
-5.215488e-02	5.394838e-02
-1.005942e-01	7.742135e-02
5.620406e-01	-5.093844e-02
7.000594e-02	-7.913249e-03
-1.213618e-01	4.611053e-02
3.073560e-02	1.881981e-02
5.659053e-01	-2.033743e-02
5.568806e-01	-9.179583e-02
-2.185022e-02	4.465217e-01
-5.652815e-02	4.821219e-02
5.667173e-01	-1.390865e-02
1.589472e-02	4.491058e-01
9.434108e-03	8.739232e-02
-5.597468e-02	-2.921984e-05
-1.587377e-02	2.033874e-01
5.616584e-01	-5.396491e-02
5.698489e-01	1.088809e-02
5.565393e-01	-9.449804e-02
-5.652815e-02	4.821219e-02
5.654124e-01	-2.424062e-02
-1.895701e-02	5.628789e-02
2.910664e-03	9.420304e-02
-3.959944e-02	1.764245e-03
-1.555366e-02	4.175876e-02
8.133281e-03	1.558611e-02
-5.194126e-02	4.703682e-02
6.009130e-02	6.761402e-02
5.639335e-01	-3.595019e-02
-8.815986e-02	1.154562e-01
-1.144544e-01	1.998402e-02
-8.735073e-02	1.152488e-01
-7.406458e-02	7.720658e-02
-1.249388e-01	1.042149e-01
5.986393e-03	5.085199e-02
1.858375e-02	6.643398e-02
-1.128164e-01	7.939146e-02
5.592012e-01	-7.342082e-02
-1.170492e-01	4.881261e-02
5.608202e-01	-6.060192e-02
-1.260505e-01	5.486199e-02
5.667173e-01	-1.390865e-02
-8.748864e-02	1.152842e-01
-1.107454e-02	6.555065e-02
-7.008098e-02	1.971328e-01
-5.652815e-02	4.821219e-02
-8.534386e-02	5.471097e-02
5.639335e-01	-3.595019e-02
7.711717e-03	6.451316e-02
-6.689023e-02	5.732192e-02
3.476830e-03	3.098120e-02
5.831586e-01	1.162742e-01
8.746912e-03	7.270986e-02
5.746888e-01	4.921032e-02
1.238023e-02	4.921359e-02
-1.073002e-01	8.909454e-02
-2.402032e-02	7.902000e-02
6.009130e-02	6.761402e-02
5.659053e-01	-2.033743e-02
3.073560e-02	1.881981e-02
3.413221e-02	2.374610e-01
5.645251e-01	-3.126636e-02
5.655323e-01	-2.329120e-02
-5.597468e-02	-2.921984e-05
